year,country_dep,airport_dep,country_arr,airport_arr,passengers,seats
2009,LU,ELLX,ES,LEMD,16.153,27.465
2009,LU,ELLX,ES,LEPA,22.749000000000002,28.414
2009,LU,ELLX,FR,LFMN,14.445,21.198
2009,LU,ELLX,FR,LFPG,29.421,52.918
2009,LU,ELLX,IT,LIMC,15.485,33.37
2009,LU,ELLX,IT,LIRF,13.082,20.808000000000003
2009,LU,ELLX,NL,EHAM,35.945,54.174
2009,LU,ELLX,PT,LPPR,48.001999999999995,62.202
2009,LU,ELLX,PT,LPPT,11.275,17.158
2009,LU,ELLX,TN,DTMB,20.756999999999998,26.951999999999998
2009,LU,ELLX,TN,DTTJ,30.195999999999998,37.265
2009,LU,ELLX,UK,EGKK,33.984,76.84100000000001
2009,LU,ELLX,UK,EGLC,66.582,107.84
2009,LV,EVRA,AT,LOWW,22.201,26.558000000000003
2009,LV,EVRA,BE,EBBR,42.291000000000004,57.503
2009,LV,EVRA,CZ,LKPR,35.330999999999996,57.193999999999996
2009,LV,EVRA,DE,EDDF,40.010999999999996,54.794
2009,LV,EVRA,DE,EDDH,30.022,46.085
2009,LV,EVRA,DE,EDDL,21.488000000000003,29.378
2009,LV,EVRA,DE,EDDM,37.783,44.38399999999999
2009,LV,EVRA,DE,EDDT,74.469,109.104
2009,LV,EVRA,DE,EDDW,25.583000000000002,29.693
2009,LV,EVRA,DE,EDFH,29.237,31.155
2009,LV,EVRA,DE,EDLV,26.194000000000003,33.256
2009,LV,EVRA,DK,EKCH,70.192,102.34100000000001
2009,LV,EVRA,EE,EETN,75.69,133.681
2009,LV,EVRA,ES,LEBL,32.729,40.148
2009,LV,EVRA,FI,EFHK,87.09200000000001,154.548
2009,LV,EVRA,FI,EFTP,43.626000000000005,76.46300000000001
2009,LV,EVRA,FR,LFPG,42.747,50.846000000000004
2009,LV,EVRA,IE,EIDW,71.883,74.965
2009,LV,EVRA,IL,LLBG,23.052,31.283
2009,LV,EVRA,IT,LIMC,39.076,48.309
2009,LV,EVRA,IT,LIME,27.741,29.965
2009,LV,EVRA,IT,LIRF,39.097,47.48
2009,LV,EVRA,LT,EYVI,95.656,155.07399999999998
2009,LV,EVRA,NL,EHAM,53.566,64.331
2009,LV,EVRA,NO,ENGM,84.354,126.27
2009,LV,EVRA,RU,ULLI,21.932,33.828
2009,LV,EVRA,RU,UUEE,71.307,119.071
2009,LV,EVRA,SE,ESKN,61.326,106.11
2009,LV,EVRA,SE,ESSA,62.621,98.25200000000001
2009,LV,EVRA,TR,LTAI,20.936999999999998,21.182
2009,LV,EVRA,TR,LTBA,46.57899999999999,71.41
2009,LV,EVRA,UA,UKBB,32.738,41.208
2009,LV,EVRA,UK,EGKK,54.777,63.62
2009,LV,EVRA,UK,EGSS,114.70200000000001,114.977
2009,MT,LMML,AT,LO99,27.219,39.927
2009,MT,LMML,BE,EBBR,34.733000000000004,55.515
2009,MT,LMML,CH,LSZH,28.194000000000003,42.821000000000005
2009,MT,LMML,CY,LCLK,55.01,104.149
2009,MT,LMML,DE,EDDF,95.11,122.491
2009,MT,LMML,DE,EDDL,23.509,33.736999999999995
2009,MT,LMML,DE,EDDM,49.368,69.415
2009,MT,LMML,ES,LEGE,22.569000000000003,31.035
2009,MT,LMML,ES,LEMD,23.419,35.677
2009,MT,LMML,FR,LFPO,35.652,53.552
2009,MT,LMML,IE,EIDW,25.551,30.278000000000002
2009,MT,LMML,IT,LICC,43.248000000000005,63.808
2009,MT,LMML,IT,LIMC,26.381999999999998,43.63399999999999
2009,MT,LMML,IT,LIPH,20.973000000000003,29.484
2009,MT,LMML,IT,LIRF,72.024,116.35600000000001
2009,MT,LMML,IT,LIRP,21.912,30.996
2009,MT,LMML,LY,HLLT,29.695,69.60300000000001
2009,MT,LMML,NL,EHAM,37.738,54.63
2009,MT,LMML,UK,EGBB,27.951,35.249
2009,MT,LMML,UK,EGCC,95.476,112.87799999999999
2009,MT,LMML,UK,EGGW,53.018,59.768
2009,MT,LMML,UK,EGKK,153.69299999999998,185.49599999999998
2009,MT,LMML,UK,EGLL,99.68299999999999,122.539
2009,NL,EHAM,AE,OMAA,36.7,55.778
2009,NL,EHAM,AE,OMDB,144.908,180.39
2009,NL,EHAM,AN,TNCB,75.566,82.29799999999999
2009,NL,EHAM,AN,TNCC,120.061,135.95
2009,NL,EHAM,AT,LOWW,223.38299999999998,298.855
2009,NL,EHAM,AW,TNCA,108.87200000000001,126.62
2009,NL,EHAM,BE,EBBR,102.587,162.475
2009,NL,EHAM,BH,OBBI,37.425,53.912
2009,NL,EHAM,BR,SBGR,90.31700000000001,117.88
2009,NL,EHAM,CA,CYUL,94.43,106.988
2009,NL,EHAM,CA,CYVR,89.17,96.137
2009,NL,EHAM,CA,CYYZ,188.312,204.648
2009,NL,EHAM,CH,LSGG,254.98,341.69199999999995
2009,NL,EHAM,CH,LSZH,296.004,419.73900000000003
2009,NL,EHAM,CN,ZBAA,155.379,189.407
2009,NL,EHAM,CN,ZSPD,139.27200000000002,168.662
2009,NL,EHAM,CZ,LKPR,185.236,282.433
2009,NL,EHAM,DE,EDDF,291.21,437.286
2009,NL,EHAM,DE,EDDH,141.907,194.16099999999997
2009,NL,EHAM,DE,EDDK,36.361,55.221000000000004
2009,NL,EHAM,DE,EDDL,79.008,115.365
2009,NL,EHAM,DE,EDDM,296.284,423.163
2009,NL,EHAM,DE,EDDN,62.692,94.338
2009,NL,EHAM,DE,EDDS,84.171,137.249
2009,NL,EHAM,DE,EDDT,204.267,290.02
2009,NL,EHAM,DE,EDDV,55.363,79.12
2009,NL,EHAM,DE,EDDW,47.272,65.627
2009,NL,EHAM,DK,EKBI,116.352,175.46200000000002
2009,NL,EHAM,DK,EKCH,346.837,482.775
2009,NL,EHAM,EG,HECA,104.07600000000001,146.658
2009,NL,EHAM,EG,HEGN,52.503,62.568999999999996
2009,NL,EHAM,EG,HESH,55.176,63.336999999999996
2009,NL,EHAM,EL,LGAV,153.058,207.422
2009,NL,EHAM,EL,LGIR,115.809,136.155
2009,NL,EHAM,EL,LGKO,65.763,75.441
2009,NL,EHAM,EL,LGRP,51.644,59.678999999999995
2009,NL,EHAM,ES,GCFV,32.058,37.859
2009,NL,EHAM,ES,GCLP,120.01100000000001,140.007
2009,NL,EHAM,ES,GCRR,47.24100000000001,54.988
2009,NL,EHAM,ES,GCTS,75.312,86.215
2009,NL,EHAM,ES,LEAL,82.105,107.205
2009,NL,EHAM,ES,LEBL,542.278,674.54
2009,NL,EHAM,ES,LEMD,493.963,629.95
2009,NL,EHAM,ES,LEMG,143.769,178.56900000000002
2009,NL,EHAM,ES,LEPA,94.705,118.0
2009,NL,EHAM,ES,LEVC,69.484,92.178
2009,NL,EHAM,FI,EFHK,203.604,285.085
2009,NL,EHAM,FR,LFBD,54.468,72.962
2009,NL,EHAM,FR,LFBO,76.105,98.647
2009,NL,EHAM,FR,LFLL,84.897,162.453
2009,NL,EHAM,FR,LFML,82.795,102.255
2009,NL,EHAM,FR,LFMN,145.63299999999998,197.63400000000001
2009,NL,EHAM,FR,LFPG,517.224,803.904
2009,NL,EHAM,FR,LFSB,89.117,143.28
2009,NL,EHAM,GH,DGAA,98.198,117.086
2009,NL,EHAM,HK,VHHH,207.825,257.101
2009,NL,EHAM,HU,LHBP,135.434,195.94
2009,NL,EHAM,IE,EICK,76.954,105.441
2009,NL,EHAM,IE,EIDW,229.725,306.125
2009,NL,EHAM,IL,LLBG,125.384,161.739
2009,NL,EHAM,IN,VABB,76.105,87.714
2009,NL,EHAM,IN,VIDP,111.92399999999999,129.512
2009,NL,EHAM,IR,OIIE,84.26899999999999,115.65100000000001
2009,NL,EHAM,IS,BIKF,40.304,52.839
2009,NL,EHAM,IT,LIMC,287.20099999999996,377.529
2009,NL,EHAM,IT,LIML,69.097,141.375
2009,NL,EHAM,IT,LIPE,76.329,102.039
2009,NL,EHAM,IT,LIPZ,109.62799999999999,140.374
2009,NL,EHAM,IT,LIRF,329.338,450.23400000000004
2009,NL,EHAM,IT,LIRQ,44.648999999999994,78.965
2009,NL,EHAM,JP,RJAA,170.685,216.988
2009,NL,EHAM,JP,RJBB,82.214,99.071
2009,NL,EHAM,KE,HKJK,198.885,233.967
2009,NL,EHAM,KR,RKSI,65.756,92.54799999999999
2009,NL,EHAM,LV,EVRA,53.606,73.327
2009,NL,EHAM,MA,GMMN,48.778,89.443
2009,NL,EHAM,MX,MMMX,85.37899999999999,100.573
2009,NL,EHAM,MX,MMUN,31.487,46.54
2009,NL,EHAM,MY,WMKK,213.263,267.23900000000003
2009,NL,EHAM,NG,DNMM,83.806,117.181
2009,NL,EHAM,NO,ENBR,133.605,185.051
2009,NL,EHAM,NO,ENCN,46.343999999999994,67.556
2009,NL,EHAM,NO,ENGM,270.284,391.42800000000005
2009,NL,EHAM,NO,ENTO,37.838,56.174
2009,NL,EHAM,NO,ENVA,51.92,70.172
2009,NL,EHAM,NO,ENZV,133.232,204.627
2009,NL,EHAM,PA,MPTO,58.492,73.291
2009,NL,EHAM,PE,SPIM,103.072,116.652
2009,NL,EHAM,PH,RPLL,129.47299999999998,140.181
2009,NL,EHAM,PL,EPWA,135.38299999999998,197.93400000000003
2009,NL,EHAM,PT,LPFR,110.439,136.251
2009,NL,EHAM,PT,LPPT,214.017,279.82099999999997
2009,NL,EHAM,RO,LROP,135.144,192.645
2009,NL,EHAM,RU,UUEE,130.63299999999998,203.17700000000002
2009,NL,EHAM,SA,OEDF,47.957,65.40899999999999
2009,NL,EHAM,SE,ESGG,131.622,184.09799999999998
2009,NL,EHAM,SE,ESSA,252.09099999999998,335.082
2009,NL,EHAM,SG,WSSS,183.136,226.235
2009,NL,EHAM,SR,SMJP,128.806,142.717
2009,NL,EHAM,TH,VTBS,248.5,299.276
2009,NL,EHAM,TN,DTMB,53.817,62.26
2009,NL,EHAM,TR,LTAI,269.236,324.193
2009,NL,EHAM,TR,LTBA,262.95099999999996,365.472
2009,NL,EHAM,TR,LTBJ,51.832,70.551
2009,NL,EHAM,TR,LTBS,58.162,70.854
2009,NL,EHAM,TR,LTFE,64.014,76.66
2009,NL,EHAM,TR,LTFJ,51.667,80.35300000000001
2009,NL,EHAM,TZ,HTKJ,86.301,109.16
2009,NL,EHAM,UA,UKBB,78.181,122.45
2009,NL,EHAM,UG,HUEN,44.172,57.75899999999999
2009,NL,EHAM,UK,EGAA,44.903,61.784
2009,NL,EHAM,UK,EGBB,206.34599999999998,318.971
2009,NL,EHAM,UK,EGCC,236.058,330.577
2009,NL,EHAM,UK,EGFF,68.094,103.095
2009,NL,EHAM,UK,EGGD,115.229,149.218
2009,NL,EHAM,UK,EGGP,146.556,206.588
2009,NL,EHAM,UK,EGGW,108.286,138.97799999999998
2009,NL,EHAM,UK,EGHI,46.068000000000005,73.289
2009,NL,EHAM,UK,EGKK,269.246,385.629
2009,NL,EHAM,UK,EGLC,175.75099999999998,337.046
2009,NL,EHAM,UK,EGLL,757.607,1030.339
2009,NL,EHAM,UK,EGNJ,60.701,94.78399999999999
2009,NL,EHAM,UK,EGNM,114.095,181.774
2009,NL,EHAM,UK,EGNT,125.455,165.544
2009,NL,EHAM,UK,EGNV,52.354,86.213
2009,NL,EHAM,UK,EGNX,52.328,93.914
2009,NL,EHAM,UK,EGPD,126.07,181.247
2009,NL,EHAM,UK,EGPF,137.145,185.33
2009,NL,EHAM,UK,EGPH,224.995,285.211
2009,NL,EHAM,UK,EGSH,61.302,101.611
2009,NL,EHAM,UK,EGSS,126.652,154.803
2009,NL,EHAM,US,KATL,126.788,159.839
2009,NL,EHAM,US,KBOS,112.825,141.184
2009,NL,EHAM,US,KDFW,40.99100000000001,55.73
2009,NL,EHAM,US,KDTW,336.39300000000003,386.82199999999995
2009,NL,EHAM,US,KEWR,153.67700000000002,190.549
2009,NL,EHAM,US,KIAD,140.593,173.00599999999997
2009,NL,EHAM,US,KIAH,166.60299999999998,223.771
2009,NL,EHAM,US,KJFK,251.59900000000002,298.36400000000003
2009,NL,EHAM,US,KLAX,103.081,112.546
2009,NL,EHAM,US,KMEM,74.331,104.53
2009,NL,EHAM,US,KMSP,246.47799999999998,274.488
2009,NL,EHAM,US,KORD,122.42299999999999,155.814
2009,NL,EHAM,US,KPDX,42.85,54.383
2009,NL,EHAM,US,KPHL,45.229,64.253
2009,NL,EHAM,US,KSEA,93.15,105.09100000000001
2009,NL,EHAM,US,KSFO,116.06299999999999,129.178
2009,NL,EHAM,ZA,FACT,94.167,103.33
2009,NL,EHAM,ZA,FAJS,97.552,116.93
2009,NL,EHBK,ES,GCLP,7.996,11.13
2009,NL,EHBK,ES,LEAL,23.072,32.97
2009,NL,EHBK,ES,LEGE,12.478,17.44
2009,NL,EHBK,IT,LIRP,11.017999999999999,18.706
2009,NL,EHEH,CZ,LKPR,16.847,22.345
2009,NL,EHEH,EL,LGIR,21.989,28.338
2009,NL,EHEH,ES,GCLP,20.016,28.201
2009,NL,EHEH,ES,LEAL,25.38,41.964
2009,NL,EHEH,ES,LEGE,59.871,76.273
2009,NL,EHEH,ES,LEMD,39.671,50.093999999999994
2009,NL,EHEH,ES,LEMG,25.991,42.351000000000006
2009,NL,EHEH,ES,LERS,19.514,26.91
2009,NL,EHEH,FR,LFML,54.935,72.253
2009,NL,EHEH,HU,LHBP,48.387,59.646
2009,NL,EHEH,IE,EIDW,41.448,56.925
2009,NL,EHEH,IT,LIBP,11.172,16.146
2009,NL,EHEH,IT,LIME,56.019,74.788
2009,NL,EHEH,IT,LIRA,66.359,82.465
2009,NL,EHEH,IT,LIRP,53.641000000000005,73.916
2009,NL,EHEH,PL,EPKT,23.065,28.258000000000003
2009,NL,EHEH,PT,LPFR,18.335,27.583000000000002
2009,NL,EHEH,PT,LPPR,10.648,13.466
2009,NL,EHEH,SE,ESKN,37.668,51.957
2009,NL,EHEH,TR,LTAI,52.071999999999996,66.774
2009,NL,EHEH,UK,EGLC,10.302,28.424
2009,NL,EHEH,UK,EGSS,93.535,127.34700000000001
2009,NL,EHGG,EL,LGIR,12.107999999999999,16.539
2009,NL,EHGG,EL,LGKO,8.184,10.557
2009,NL,EHGG,ES,GCLP,23.288,32.292
2009,NL,EHGG,ES,GCTS,7.784,10.764000000000001
2009,NL,EHGG,PT,LPFR,9.693999999999999,13.040999999999999
2009,NL,EHGG,TR,LTAI,9.104,11.445
2009,NL,EHRD,AT,LOWI,12.655,21.601
2009,NL,EHRD,AT,LOWS,11.073,20.044
2009,NL,EHRD,EL,LGIR,12.017999999999999,15.674000000000001
2009,NL,EHRD,ES,GCLP,16.255,21.112
2009,NL,EHRD,ES,LEAL,46.58,74.003
2009,NL,EHRD,ES,LEGE,24.016,39.79
2009,NL,EHRD,ES,LEMG,44.54600000000001,74.22399999999999
2009,NL,EHRD,FR,LFMN,31.061,61.246
2009,NL,EHRD,FR,LFTH,10.394,21.496
2009,NL,EHRD,IT,LIRF,39.881,72.85
2009,NL,EHRD,PT,LPFR,50.992,80.96600000000001
2009,NL,EHRD,TR,LTAI,18.315,23.079
2009,NL,EHRD,UK,EGGW,26.639,104.361
2009,NL,EHRD,UK,EGLC,54.338,108.508
2009,NO,ENAL,DK,EKCH,11.231,15.55
2009,NO,ENAL,NO,ENBR,71.71600000000001,125.03200000000001
2009,NO,ENAL,NO,ENGM,241.058,420.216
2009,NO,ENAL,NO,ENVA,39.897,82.13799999999999
2009,NO,ENAT,NO,ENGM,90.685,117.492
2009,NO,ENAT,NO,ENTC,51.074,81.449
2009,NO,ENAT,NO,ENVD,12.026,22.648000000000003
2009,NO,ENBO,NO,ENEV,16.897000000000002,31.524
2009,NO,ENBO,NO,ENGM,304.73400000000004,452.89099999999996
2009,NO,ENBO,NO,ENLK,44.36,64.906
2009,NO,ENBO,NO,ENNK,15.931,35.64
2009,NO,ENBO,NO,ENRA,29.039,47.365
2009,NO,ENBO,NO,ENRY,30.748,45.743
2009,NO,ENBO,NO,ENSH,31.864,68.298
2009,NO,ENBO,NO,ENSK,43.123000000000005,68.68
2009,NO,ENBO,NO,ENST,23.267,47.32
2009,NO,ENBO,NO,ENTC,151.16899999999998,280.638
2009,NO,ENBO,NO,ENVA,144.175,233.35
2009,NO,ENBR,DE,EDDF,32.66,51.18600000000001
2009,NO,ENBR,DK,EKCH,144.744,233.183
2009,NO,ENBR,ES,GCLP,26.924,30.658
2009,NO,ENBR,NL,EHAM,129.46200000000002,188.25900000000001
2009,NO,ENBR,NO,ENAL,72.362,126.212
2009,NO,ENBR,NO,ENCN,65.161,120.71700000000001
2009,NO,ENBR,NO,ENFL,29.174,63.757
2009,NO,ENBR,NO,ENGM,765.5310000000001,1204.769
2009,NO,ENBR,NO,ENKB,41.221000000000004,69.85
2009,NO,ENBR,NO,ENML,31.199,57.843999999999994
2009,NO,ENBR,NO,ENRY,48.926,78.554
2009,NO,ENBR,NO,ENTO,65.152,114.321
2009,NO,ENBR,NO,ENVA,205.102,365.17800000000005
2009,NO,ENBR,NO,ENZV,323.875,629.534
2009,NO,ENBR,UK,EGKK,58.045,82.307
2009,NO,ENBR,UK,EGPD,25.575,51.007
2009,NO,ENCN,DK,EKCH,47.215,77.624
2009,NO,ENCN,NL,EHAM,44.412,70.682
2009,NO,ENCN,NO,ENBR,64.903,120.375
2009,NO,ENCN,NO,ENGM,226.234,402.526
2009,NO,ENCN,NO,ENZV,14.835,34.025
2009,NO,ENDU,NO,ENGM,85.809,127.61
2009,NO,ENEV,NO,ENBO,15.311,29.412
2009,NO,ENEV,NO,ENGM,213.42,324.431
2009,NO,ENFL,NO,ENBR,27.638,63.349
2009,NO,ENFL,NO,ENGM,29.163,55.266999999999996
2009,NO,ENGM,AT,LOWW,49.705,71.945
2009,NO,ENGM,BE,EBBR,80.65100000000001,158.46200000000002
2009,NO,ENGM,CH,LSZH,61.691,109.249
2009,NO,ENGM,CZ,LKPR,88.124,142.077
2009,NO,ENGM,DE,EDDB,68.89,95.031
2009,NO,ENGM,DE,EDDF,220.32299999999998,361.05
2009,NO,ENGM,DE,EDDH,41.842,68.096
2009,NO,ENGM,DE,EDDL,54.335,94.554
2009,NO,ENGM,DE,EDDM,121.609,172.21099999999998
2009,NO,ENGM,DK,EKBI,41.555,75.81
2009,NO,ENGM,DK,EKCH,547.8580000000001,919.653
2009,NO,ENGM,EE,EETN,44.336999999999996,75.641
2009,NO,ENGM,EL,LGSA,47.527,52.545
2009,NO,ENGM,ES,GCLP,122.76,141.865
2009,NO,ENGM,ES,LEAL,80.608,104.26799999999999
2009,NO,ENGM,ES,LEBL,58.522,77.501
2009,NO,ENGM,ES,LEMG,62.831,76.737
2009,NO,ENGM,ES,LEPA,53.988,64.832
2009,NO,ENGM,FI,EFHK,119.70700000000001,206.3
2009,NO,ENGM,FR,LFMN,54.693000000000005,69.211
2009,NO,ENGM,FR,LFPG,140.066,245.285
2009,NO,ENGM,FR,LFPO,48.81399999999999,62.282
2009,NO,ENGM,HU,LHBP,38.443000000000005,48.43600000000001
2009,NO,ENGM,IS,BIKF,78.325,117.376
2009,NO,ENGM,IT,LIRF,60.166000000000004,80.16
2009,NO,ENGM,LV,EVRA,80.592,153.213
2009,NO,ENGM,NL,EHAM,262.668,410.05
2009,NO,ENGM,NO,ENAL,241.612,414.704
2009,NO,ENGM,NO,ENAT,88.484,118.01799999999999
2009,NO,ENGM,NO,ENBO,299.89099999999996,452.88300000000004
2009,NO,ENGM,NO,ENBR,756.938,1201.569
2009,NO,ENGM,NO,ENCN,222.83700000000002,402.21
2009,NO,ENGM,NO,ENDU,88.384,131.138
2009,NO,ENGM,NO,ENEV,214.418,328.95
2009,NO,ENGM,NO,ENHD,182.65400000000002,313.74
2009,NO,ENGM,NO,ENKB,83.62100000000001,167.18
2009,NO,ENGM,NO,ENKR,78.743,122.7
2009,NO,ENGM,NO,ENML,126.398,249.675
2009,NO,ENGM,NO,ENTC,393.535,572.9630000000001
2009,NO,ENGM,NO,ENVA,768.625,1199.3980000000001
2009,NO,ENGM,NO,ENZV,629.297,1084.372
2009,NO,ENGM,PL,EPWA,39.508,58.853
2009,NO,ENGM,SE,ESSA,477.54,818.957
2009,NO,ENGM,TR,LTAI,73.28399999999999,86.40899999999999
2009,NO,ENGM,UK,EGKK,91.359,116.926
2009,NO,ENGM,UK,EGLL,301.274,511.918
2009,NO,ENGM,US,KEWR,52.825,65.045
2009,NO,ENHD,NO,ENBR,13.311,29.396
2009,NO,ENHD,NO,ENGM,182.75599999999997,315.702
2009,NO,ENHD,TR,LTAI,10.591,11.915999999999999
2009,NO,ENHD,UK,EGSS,23.636999999999997,34.586999999999996
2009,NO,ENKB,NO,ENBR,36.811,69.71300000000001
2009,NO,ENKB,NO,ENGM,85.109,167.43900000000002
2009,NO,ENKR,NO,ENGM,87.897,123.059
2009,NO,ENKR,NO,ENTC,20.258,33.818000000000005
2009,NO,ENKR,NO,ENVD,17.999000000000002,38.051
2009,NO,ENML,NO,ENBR,30.506,57.41
2009,NO,ENML,NO,ENGM,126.226,240.734
2009,NO,ENML,NO,ENVA,13.369000000000002,28.697
2009,NO,ENRY,CZ,LKPR,10.139,15.049000000000001
2009,NO,ENRY,ES,LEAL,13.436,16.623
2009,NO,ENRY,ES,LEMG,11.974,14.751
2009,NO,ENRY,HU,LHBP,11.15,15.347000000000001
2009,NO,ENRY,NO,ENBO,31.033,45.891999999999996
2009,NO,ENRY,NO,ENBR,48.836999999999996,78.498
2009,NO,ENRY,NO,ENVA,46.269,78.161
2009,NO,ENRY,NO,ENZV,27.48,46.345
2009,NO,ENRY,UK,EGSS,20.336,33.264
2009,NO,ENTC,NO,ENAN,11.356,16.12
2009,NO,ENTC,NO,ENAT,57.163000000000004,96.76100000000001
2009,NO,ENTC,NO,ENBO,153.119,281.171
2009,NO,ENTC,NO,ENBR,11.217,14.540999999999999
2009,NO,ENTC,NO,ENGM,397.26199999999994,579.112
2009,NO,ENTC,NO,ENHF,47.92,75.167
2009,NO,ENTC,NO,ENKR,21.322,34.53
2009,NO,ENTC,NO,ENNA,21.750999999999998,45.248000000000005
2009,NO,ENTC,NO,ENSB,43.623000000000005,86.986
2009,NO,ENTC,NO,ENSR,11.412,23.287
2009,NO,ENTO,DE,EDDW,30.0,53.974
2009,NO,ENTO,DE,EDFH,41.176,68.33800000000001
2009,NO,ENTO,DE,EDLV,33.709,62.748000000000005
2009,NO,ENTO,DK,EKCH,47.178999999999995,84.896
2009,NO,ENTO,ES,LEAL,12.972000000000001,17.022000000000002
2009,NO,ENTO,ES,LEGE,23.006,30.538
2009,NO,ENTO,IE,EIDW,28.59,44.226000000000006
2009,NO,ENTO,IT,LIME,39.769,55.70399999999999
2009,NO,ENTO,IT,LIPE,10.481,16.701
2009,NO,ENTO,IT,LIRP,13.105,17.497
2009,NO,ENTO,NL,EHAM,39.47,56.047
2009,NO,ENTO,NO,ENBR,67.25,116.82600000000001
2009,NO,ENTO,NO,ENVA,50.535,76.777
2009,NO,ENTO,NO,ENZV,44.388999999999996,81.40899999999999
2009,NO,ENTO,PL,EPGD,22.42,32.04
2009,NO,ENTO,PL,EPKT,30.099,39.24
2009,NO,ENTO,PL,EPPO,18.55,25.02
2009,NO,ENTO,PL,EPWA,27.139,36.9
2009,NO,ENTO,UK,EGBB,14.618,23.963
2009,NO,ENTO,UK,EGGP,27.116,43.498999999999995
2009,NO,ENTO,UK,EGPK,25.489,47.17
2009,NO,ENTO,UK,EGSS,154.50799999999998,258.538
2009,NO,ENVA,DK,EKCH,57.751999999999995,75.869
2009,NO,ENVA,ES,GCLP,21.232,23.708000000000002
2009,NO,ENVA,NL,EHAM,50.486000000000004,74.449
2009,NO,ENVA,NO,ENAL,40.171,88.241
2009,NO,ENVA,NO,ENBN,35.235,56.318000000000005
2009,NO,ENVA,NO,ENBO,144.819,233.22299999999998
2009,NO,ENVA,NO,ENBR,204.016,359.037
2009,NO,ENVA,NO,ENGM,774.0169999999999,1199.635
2009,NO,ENVA,NO,ENMS,24.26,38.52
2009,NO,ENVA,NO,ENRY,47.688,77.868
2009,NO,ENVA,NO,ENTO,49.958999999999996,76.506
2009,NO,ENVA,NO,ENZV,33.942,67.59899999999999
2009,NO,ENZV,DE,EDDF,55.617,92.01799999999999
2009,NO,ENZV,DK,EKCH,92.141,161.615
2009,NO,ENZV,NL,EHAM,130.06,207.327
2009,NO,ENZV,NO,ENBR,330.76800000000003,633.336
2009,NO,ENZV,NO,ENGM,628.224,1057.151
2009,NO,ENZV,NO,ENRY,25.534000000000002,46.345
2009,NO,ENZV,NO,ENTO,44.26,82.61200000000001
2009,NO,ENZV,NO,ENVA,31.77,68.867
2009,NO,ENZV,UK,EGKK,27.811999999999998,38.625
2009,NO,ENZV,UK,EGLL,46.193999999999996,96.443
2009,NO,ENZV,UK,EGPD,66.748,162.813
2009,PL,EPGD,DE,EDDF,55.681999999999995,78.036
2009,PL,EPGD,DE,EDDK,20.735,25.56
2009,PL,EPGD,DE,EDDM,46.448,66.145
2009,PL,EPGD,DE,EDFH,24.166,35.721
2009,PL,EPGD,DE,EDHL,27.73,37.08
2009,PL,EPGD,DE,EDLW,47.376000000000005,58.68
2009,PL,EPGD,DK,EKCH,51.183,104.867
2009,PL,EPGD,FI,EFTU,16.889,24.63
2009,PL,EPGD,IE,EICK,21.28,24.3
2009,PL,EPGD,IE,EIDW,27.979,30.618000000000002
2009,PL,EPGD,IT,LIRF,13.475,18.0
2009,PL,EPGD,NO,ENGM,34.029,48.562
2009,PL,EPGD,NO,ENTO,22.114,31.86
2009,PL,EPGD,PL,EPWA,106.22200000000001,159.438
2009,PL,EPGD,SE,ESGP,11.43,18.54
2009,PL,EPGD,SE,ESKN,32.832,44.1
2009,PL,EPGD,SE,ESMS,17.125,26.82
2009,PL,EPGD,UK,EGBB,17.511,21.357
2009,PL,EPGD,UK,EGCN,25.483,28.8
2009,PL,EPGD,UK,EGGP,33.683,39.654
2009,PL,EPGD,UK,EGGW,93.931,109.98
2009,PL,EPGD,UK,EGPK,26.665,31.5
2009,PL,EPGD,UK,EGSS,60.538999999999994,72.954
2009,PL,EPGD,ZZ,ZZZZ,78.014,89.68799999999999
2009,PL,EPKK,AT,LOWW,25.793000000000003,47.428000000000004
2009,PL,EPKK,DE,EDDF,56.871,84.68
2009,PL,EPKK,DE,EDDM,88.15,120.294
2009,PL,EPKK,DE,EDLW,24.228,30.269000000000002
2009,PL,EPKK,FR,LFPG,52.121,66.653
2009,PL,EPKK,FR,LFPO,21.745,27.808000000000003
2009,PL,EPKK,IE,EIDW,116.193,133.333
2009,PL,EPKK,IE,EINN,20.94,24.059
2009,PL,EPKK,IT,LIME,31.973000000000003,39.326
2009,PL,EPKK,NO,ENGM,38.900999999999996,47.51
2009,PL,EPKK,PL,EPWA,87.74799999999999,142.316
2009,PL,EPKK,UK,EGAA,20.299,21.91
2009,PL,EPKK,UK,EGBB,27.19,34.351
2009,PL,EPKK,UK,EGGD,40.751999999999995,45.273999999999994
2009,PL,EPKK,UK,EGGP,66.205,77.193
2009,PL,EPKK,UK,EGGW,48.57899999999999,54.992
2009,PL,EPKK,UK,EGKK,81.4,98.596
2009,PL,EPKK,UK,EGPH,46.048,53.986999999999995
2009,PL,EPKK,UK,EGSS,111.759,136.297
2009,PL,EPKK,US,KORD,24.994,31.37
2009,PL,EPKT,BE,EBCI,18.972,25.418000000000003
2009,PL,EPKT,BG,LBBG,16.957,21.706999999999997
2009,PL,EPKT,DE,EDDF,52.86600000000001,79.464
2009,PL,EPKT,DE,EDDK,37.313,47.45
2009,PL,EPKT,DE,EDDL,11.637,20.061
2009,PL,EPKT,DE,EDDM,13.0,28.794
2009,PL,EPKT,DE,EDFH,25.116,34.329
2009,PL,EPKT,DE,EDLW,102.48100000000001,125.691
2009,PL,EPKT,EG,HEGN,39.782,48.854
